CustomerId,Recency,Frequency,Monetary,TotalQuantity,UniqueProducts,AvgUnitPrice,AvgBasketValue,FirstPurchase,LastPurchase,TenureDays,AvgOrderValue,AvgOrderItems,ReturnInvoices,Country,ReturnRate,log_Recency,log_Frequency,log_Monetary,log_TotalQuantity,log_UniqueProducts,log_AvgOrderValue
12357.0,33,1,6207.67,2708,131,3.3486259541984733,47.38679389312977,2011-11-06 16:07:00,2011-11-06 16:07:00,0,6207.67,2708.0,0,Switzerland,0.0,3.5263605246161616,0.6931471805599453,8.733701981297274,7.904334842085095,4.882801922586371,8.733701981297274
12358.0,2,2,928.0600000000001,242,12,4.541764705882353,54.591764705882355,2011-07-12 10:04:00,2011-12-08 10:26:00,149,464.03000000000003,121.0,0,Austria,0.0,1.0986122886681096,1.0986122886681096,6.834173322304168,5.493061443340548,2.5649493574615367,6.142101919635313
12359.0,58,4,6310.03,1609,214,8.664530612244898,25.755224489795918,2011-01-12 12:43:00,2011-10-13 12:47:00,274,1577.5075,402.25,2,Cyprus,0.3333333333333333,4.07753744390572,1.6094379124341003,8.750054175177759,7.383989457978509,5.3706380281276624,7.364235059332973
12360.0,52,3,2302.06,1156,104,2.681825396825397,18.27031746031746,2011-05-23 09:43:00,2011-10-18 15:22:00,148,767.3533333333334,385.3333333333333,0,Austria,0.0,3.970291913552122,1.3862943611198906,7.741993952455694,7.053585727193677,4.653960350157523,6.644249696792619
12361.0,287,1,174.9,90,9,2.038888888888889,19.433333333333334,2011-02-25 13:51:00,2011-02-25 13:51:00,0,174.9,90.0,0,Belgium,0.0,5.662960480135946,0.6931471805599453,5.169915651743512,4.51085950651685,2.302585092994046,5.169915651743512
12362.0,3,10,4737.23,2197,200,3.4972265625,18.5048046875,2011-02-17 10:30:00,2011-12-06 15:40:00,292,473.72299999999996,219.7,3,Belgium,0.23076923076923078,1.3862943611198906,2.3978952727983707,8.463418927229844,7.6953031349635665,5.303304908059076,6.162731476037205
12363.0,110,2,552.0,408,23,2.3117391304347827,24.0,2011-04-11 13:29:00,2011-08-22 10:18:00,132,276.0,204.0,0,Unspecified,0.0,4.709530201312334,1.0986122886681096,6.315358001522335,6.013715156042802,3.1780538303479458,5.6240175061873385
12364.0,8,4,1208.1,1499,69,1.2638271604938272,14.914814814814815,2011-08-19 15:24:00,2011-12-02 10:22:00,104,302.025,374.75,0,Belgium,0.0,2.1972245773362196,1.6094379124341003,7.097631560180201,7.313220387090301,4.248495242049359,5.713815310356575
12365.0,291,1,320.69,173,21,2.6961904761904765,15.27095238095238,2011-02-21 13:51:00,2011-02-21 13:51:00,0,320.69,173.0,0,Cyprus,0.0,5.676753802268282,0.6931471805599453,5.773588348900164,5.159055299214529,3.091042453358316,5.773588348900164
12367.0,4,1,150.9,172,10,1.72,15.09,2011-12-05 16:48:00,2011-12-05 16:48:00,0,150.9,172.0,0,Denmark,0.0,1.6094379124341003,0.6931471805599453,5.023222409601727,5.153291594497779,2.3978952727983707,5.023222409601727
12370.0,51,4,3421.94,2349,142,2.569090909090909,20.739030303030304,2010-12-14 12:58:00,2011-10-19 14:51:00,309,855.4849999999999,587.25,0,Cyprus,0.0,3.9512437185814275,1.6094379124341003,8.138255109892773,7.762170607138205,4.962844630259907,6.752836804475967
12371.0,60,1,1527.96,582,62,3.291612903225807,24.644516129032258,2011-10-11 10:43:00,2011-10-11 10:43:00,0,1527.96,582.0,0,Switzerland,0.0,4.110873864173311,0.6931471805599453,7.3323430446973905,6.368187186350492,4.143134726391533,7.3323430446973905
12372.0,72,3,1196.04,788,33,2.1442857142857146,24.408979591836733,2011-02-16 12:46:00,2011-09-29 12:12:00,224,398.68,262.6666666666667,0,Denmark,0.0,4.290459441148391,1.3862943611198906,7.0876071218751635,6.670766320845874,3.5263605246161616,5.990664226937213
12373.0,311,1,324.6,196,13,1.8576923076923075,24.96923076923077,2011-02-01 13:10:00,2011-02-01 13:10:00,0,324.6,196.0,0,Austria,0.0,5.7430031878094825,0.6931471805599453,5.785669634128386,5.2832037287379885,2.639057329615259,5.785669634128386
12374.0,25,1,622.93,339,32,3.1015625,19.4665625,2011-11-14 15:37:00,2011-11-14 15:37:00,0,622.93,339.0,0,Austria,0.0,3.258096538021482,0.6931471805599453,6.436038182589659,5.8289456176102075,3.4965075614664802,6.436038182589659
12375.0,11,2,377.5,176,13,2.5013333333333336,25.166666666666668,2011-09-02 14:23:00,2011-11-29 10:36:00,87,188.75,88.0,1,Finland,0.3333333333333333,2.4849066497880004,1.0986122886681096,5.936216072877503,5.176149732573829,2.639057329615259,5.2457074162757396
12377.0,315,2,1548.12,942,71,2.2282894736842103,20.369999999999997,2010-12-20 09:37:00,2011-01-28 15:45:00,39,774.06,471.0,0,Switzerland,0.0,5.755742213586912,1.0986122886681096,7.3454423067513295,6.849066282633458,4.276666119016055,6.652940445711462
12378.0,130,1,4008.62,2529,219,2.9974429223744297,18.30420091324201,2011-08-02 10:34:00,2011-08-02 10:34:00,0,4008.62,2529.0,0,Switzerland,0.0,4.875197323201151,0.6931471805599453,8.29645175271804,7.835974581721566,5.393627546352361,8.29645175271804
12379.0,82,2,777.24,402,38,2.2276315789473684,20.453684210526315,2011-06-22 16:32:00,2011-09-19 10:09:00,88,388.62,201.0,1,Belgium,0.3333333333333333,4.418840607796598,1.0986122886681096,6.657034959897693,5.998936561946683,3.6635616461296463,5.965171905153058
12380.0,22,4,2427.81,1110,76,2.8238,24.2781,2011-06-07 09:49:00,2011-11-18 11:27:00,164,606.9525,277.5,1,Belgium,0.2,3.1354942159291497,1.6094379124341003,7.795156704452387,7.01301578963963,4.343805421853684,6.41009675391425
12381.0,5,3,1474.81,797,69,3.377317073170732,17.985487804878048,2011-08-12 09:57:00,2011-12-05 12:44:00,115,491.6033333333333,265.6666666666667,1,Norway,0.25,1.791759469228055,1.3862943611198906,7.2969622705872155,6.682108597449809,4.248495242049359,6.199704252479079
12383.0,185,5,1628.56,1518,83,2.421382978723404,17.325106382978724,2010-12-22 14:28:00,2011-06-08 08:02:00,167,325.712,303.6,1,Belgium,0.16666666666666666,5.225746673713202,1.791759469228055,7.396065318710506,7.325807502595773,4.430816798843313,5.789079048878282
12384.0,29,2,425.27000000000004,122,25,5.3096000000000005,17.010800000000003,2011-08-10 11:23:00,2011-11-11 08:39:00,92,212.635,61.0,1,Switzerland,0.3333333333333333,3.4011973816621555,1.0986122886681096,6.055072948318093,4.812184355372417,3.258096538021482,5.3642689513407396
12386.0,338,2,401.9,354,10,2.391,40.19,2010-12-08 09:53:00,2011-01-06 12:37:00,29,200.95,177.0,0,Australia,0.0,5.82600010738045,1.0986122886681096,5.998688392197302,5.872117789475416,2.3978952727983707,5.308020142009422
12388.0,16,6,2780.66,1462,57,2.7777,27.8066,2011-01-17 11:12:00,2011-11-24 12:30:00,311,463.4433333333333,243.66666666666666,0,Australia,0.0,2.833213344056216,1.9459101490553132,7.930803150780257,7.288244401020124,4.060443010546419,6.140839555835223
12390.0,80,1,504.84000000000003,350,31,3.641935483870968,16.28516129032258,2011-09-21 09:33:00,2011-09-21 09:33:00,0,504.84000000000003,350.0,0,Belgium,0.0,4.394449154672439,0.6931471805599453,6.226220413750358,5.860786223465865,3.4657359027997265,6.226220413750358
12391.0,22,1,439.66,293,92,2.416774193548387,4.72752688172043,2011-11-18 12:07:00,2011-11-18 12:07:00,0,439.66,293.0,0,Cyprus,0.0,3.1354942159291497,0.6931471805599453,6.0882736030360425,5.683579767338681,4.532599493153256,6.0882736030360425
12393.0,72,4,1582.6000000000001,816,47,2.2796875,24.728125000000002,2011-01-11 09:47:00,2011-09-28 15:41:00,260,395.65,204.0,0,Australia,0.0,4.290459441148391,1.6094379124341003,7.3674560152319755,6.705639094860003,3.8712010109078907,5.9830542797480115
12394.0,64,2,1080.48,808,25,2.3204,43.2192,2011-05-06 14:01:00,2011-10-07 08:08:00,153,540.24,404.0,0,Belgium,0.0,4.174387269895637,1.0986122886681096,6.986085752388092,6.695798917058491,3.258096538021482,6.293862803395443
12395.0,19,12,2682.63,2097,90,2.987083333333333,18.629375,2010-12-03 16:35:00,2011-11-20 15:21:00,351,223.5525,174.75,3,Belgium,0.2,2.995732273553991,2.5649493574615367,7.894925634639514,7.6487397889562425,4.51085950651685,5.414109532849638
12397.0,36,2,2214.9,1250,109,3.282258064516129,17.86209677419355,2011-07-27 14:21:00,2011-11-04 09:52:00,99,1107.4499999999998,625.0,0,Belgium,0.0,3.6109179126442243,1.0986122886681096,7.7034139204951595,7.1316985104669115,4.700480365792417,7.010717922039962
12398.0,46,1,1435.66,1389,84,1.5402380952380952,17.091190476190476,2011-10-25 10:27:00,2011-10-25 10:27:00,0,1435.66,1389.0,0,Switzerland,0.0,3.8501476017100584,0.6931471805599453,7.270076254047687,7.237059026124737,4.442651256490317,7.270076254047687
12399.0,119,4,1033.65,1173,46,1.1774545454545455,18.793636363636367,2011-03-23 09:42:00,2011-08-12 13:15:00,142,258.4125,293.25,0,Belgium,0.0,4.787491742782046,1.6094379124341003,6.941818484257838,7.068172000388042,3.8501476017100584,5.558419458847779
12401.0,303,1,69.3,10,4,8.35,17.325,2011-02-09 13:50:00,2011-02-09 13:50:00,0,69.3,10.0,0,Belgium,0.0,5.717027701406222,0.6931471805599453,4.252771798816619,2.3978952727983707,1.6094379124341003,4.252771798816619
12402.0,323,1,195.6,92,10,2.12,19.56,2011-01-20 13:49:00,2011-01-20 13:49:00,0,195.6,92.0,0,Belgium,0.0,5.780743515792329,0.6931471805599453,5.281171207713066,4.532599493153256,2.3978952727983707,5.281171207713066
12403.0,50,1,391.7,94,4,4.3500000000000005,97.925,2011-10-21 10:51:00,2011-10-21 10:51:00,0,391.7,94.0,0,Denmark,0.0,3.9318256327243257,0.6931471805599453,5.9730459615839635,4.553876891600541,1.6094379124341003,5.9730459615839635
12405.0,149,1,1390.39,849,53,2.856415094339623,26.233773584905663,2011-07-14 08:52:00,2011-07-14 08:52:00,0,1390.39,849.0,0,Finland,0.0,5.0106352940962555,0.6931471805599453,7.238058526457821,6.745236349484362,3.9889840465642745,7.238058526457821
12406.0,22,2,3415.3,1818,92,2.487047619047619,32.52666666666667,2011-06-09 10:23:00,2011-11-17 19:22:00,161,1707.65,909.0,1,Denmark,0.3333333333333333,3.1354942159291497,1.0986122886681096,8.136313373066384,7.506042178518122,4.532599493153256,7.443458864014031
12407.0,50,5,1507.1200000000001,1403,56,2.410972222222222,20.932222222222222,2011-03-20 13:21:00,2011-10-21 10:11:00,214,301.424,280.6,0,Belgium,0.0,3.9318256327243257,1.791759469228055,7.318619120998749,7.247080584585756,4.04305126783455,5.711830006235502
12408.0,33,5,2618.55,1391,80,2.548514851485148,25.92623762376238,2011-03-24 14:46:00,2011-11-07 12:27:00,227,523.71,278.2,3,Belgium,0.375,3.5263605246161616,1.791759469228055,7.870757826278248,7.238496840894365,4.394449154672439,6.26284572902068
12409.0,79,3,11072.67,5551,91,3.574495412844037,101.58412844036697,2011-06-10 12:19:00,2011-09-22 10:38:00,103,3690.89,1850.3333333333333,4,Switzerland,0.5714285714285714,4.382026634673881,1.3862943611198906,9.312325497408466,8.62191350218664,4.5217885770490405,8.213893801029375
12410.0,309,2,533.33,207,25,4.9888,21.3332,2011-02-04 10:38:00,2011-02-04 10:39:00,0,266.66499999999996,103.5,1,Switzerland,0.3333333333333333,5.736572297479192,1.0986122886681096,6.281013625618804,5.337538079701318,3.258096538021482,5.589736198609204
12412.0,75,3,1142.88,824,42,1.9748275862068967,19.7048275862069,2011-06-23 13:51:00,2011-09-26 10:16:00,94,380.96000000000004,274.6666666666667,0,Denmark,0.0,4.330733340286331,1.3862943611198906,7.042181271332972,6.715383386334681,3.7612001156935624,5.945315891082002
12413.0,67,3,686.1,282,28,4.065,19.058333333333334,2011-01-06 16:12:00,2011-10-04 09:00:00,270,228.70000000000002,94.0,1,France,0.25,4.219507705176107,1.3862943611198906,6.532479842037031,5.645446897643238,3.367295829986474,5.436774109695053
12414.0,217,3,442.41,297,15,2.284,29.494000000000003,2011-02-02 14:51:00,2011-05-06 14:51:00,93,147.47,99.0,0,Austria,0.0,5.384495062789089,1.3862943611198906,6.094494849927445,5.697093486505405,2.772588722239781,5.000382917631905
12415.0,24,20,124564.53,77373,443,2.450322580645161,174.70481065918653,2011-01-06 11:12:00,2011-11-15 14:22:00,313,6228.2265,3868.65,4,Australia,0.16666666666666666,3.2188758248682006,3.044522437723423,11.732587201797282,11.256406085832298,6.095824562432225,8.737007446769972
12417.0,3,9,3226.1,1527,157,4.775300546448087,17.62896174863388,2010-12-17 11:51:00,2011-12-06 14:52:00,354,358.4555555555555,169.66666666666666,3,Belgium,0.25,1.3862943611198906,2.302585092994046,8.07933918010607,7.331714969726466,5.062595033026967,5.8845905410221
12418.0,113,1,668.58,407,34,3.5644117647058824,19.664117647058823,2011-08-19 11:08:00,2011-08-19 11:08:00,0,668.58,407.0,0,Switzerland,0.0,4.736198448394496,0.6931471805599453,6.506650650150935,6.0112671744041615,3.5553480614894135,6.506650650150935
12420.0,64,1,600.39,345,29,4.707241379310345,20.70310344827586,2011-10-07 08:55:00,2011-10-07 08:55:00,0,600.39,345.0,0,Cyprus,0.0,4.174387269895637,0.6931471805599453,6.3992436425478765,5.846438775057724,3.4011973816621555,6.3992436425478765
12421.0,16,4,639.04,478,31,2.229512195121951,15.586341463414634,2011-01-24 15:09:00,2011-11-24 09:07:00,303,159.76,119.5,0,Spain,0.0,2.833213344056216,1.6094379124341003,6.461530674400674,6.171700597410915,3.4657359027997265,5.079912569581
12422.0,96,3,683.5600000000001,367,38,2.293421052631579,17.98842105263158,2011-01-19 09:13:00,2011-09-05 09:48:00,229,227.85333333333332,122.33333333333333,0,Australia,0.0,4.574710978503383,1.3862943611198906,6.5287762961097995,5.908082938168931,3.6635616461296463,5.433081332575105
12423.0,1,8,1634.31,1324,96,2.087179487179487,13.968461538461538,2010-12-21 10:54:00,2011-12-09 10:10:00,352,204.28875,165.5,1,Belgium,0.1111111111111111,0.6931471805599453,2.1972245773362196,7.399587667805565,7.1891677384203225,4.574710978503383,5.324417524666636
12424.0,163,2,1760.96,740,30,2.780666666666667,58.69866666666667,2011-06-30 12:06:00,2011-06-30 12:06:00,0,880.4800000000001,370.0,0,Australia,0.0,5.099866427824199,1.0986122886681096,7.474182104762846,6.608000625296087,3.4339872044851463,6.781602312981556
12425.0,78,1,777.2,496,36,2.5644444444444443,21.58888888888889,2011-09-22 17:31:00,2011-09-22 17:31:00,0,777.2,496.0,0,Portugal,0.0,4.3694478524670215,0.6931471805599453,6.6569835605504535,6.208590026096629,3.6109179126442243,6.6569835605504535
12426.0,195,1,510.73,254,29,3.451379310344828,17.611379310344827,2011-05-29 12:26:00,2011-05-29 12:26:00,0,510.73,254.0,0,Germany,0.0,5.278114659230518,0.6931471805599453,6.23779714219489,5.541263545158426,3.4011973816621555,6.23779714219489
12427.0,22,3,699.8,526,25,3.152142857142857,24.99285714285714,2010-12-03 10:44:00,2011-11-18 08:56:00,349,233.26666666666665,175.33333333333334,2,Germany,0.4,3.1354942159291497,1.3862943611198906,6.552222539622182,6.267200548541362,3.258096538021482,5.456460067644833
12428.0,26,8,6405.26,3509,256,2.9437630662020906,22.317979094076655,2011-03-01 09:33:00,2011-11-14 08:22:00,257,800.6575,438.625,3,Finland,0.2727272727272727,3.295836866004329,2.1972245773362196,8.76503091629521,8.163371316459912,5.54907608489522,6.686681459294943
12429.0,9,4,3388.4,1538,81,3.065744680851064,36.0468085106383,2010-12-09 12:05:00,2011-11-30 17:22:00,356,847.1,384.5,0,Denmark,0.0,2.302585092994046,1.6094379124341003,8.128408193559272,7.338888133838879,4.406719247264253,6.742998553367654
12430.0,43,1,216.4,116,10,2.848,21.64,2011-10-27 15:09:00,2011-10-27 15:09:00,0,216.4,116.0,0,Norway,0.0,3.784189633918261,0.6931471805599453,5.381738974687109,4.762173934797756,2.3978952727983707,5.381738974687109
12431.0,36,15,6314.95,2889,162,3.675603448275862,27.219612068965517,2010-12-01 10:03:00,2011-11-04 11:55:00,338,420.99666666666667,192.6,3,Australia,0.16666666666666666,3.6109179126442243,2.772588722239781,8.750833458941411,7.969011781106478,5.093750200806762,6.044997415110661
12432.0,43,4,4359.32,1800,106,4.107383177570093,40.74130841121495,2011-06-20 13:27:00,2011-10-28 11:43:00,129,1089.83,450.0,0,Norway,0.0,3.784189633918261,1.6094379124341003,8.380300728145249,7.496097345175956,4.672828834461906,6.994694153343515
12433.0,1,7,13375.87,11071,219,2.1927380952380955,31.847309523809525,2010-12-01 13:24:00,2011-12-09 10:02:00,372,1910.8385714285716,1581.5714285714287,0,Norway,0.0,0.6931471805599453,2.0794415416798357,9.50128237507538,9.31217467785745,5.393627546352361,7.555820660877846
12434.0,85,2,806.14,394,46,3.6726,16.122799999999998,2011-03-24 13:05:00,2011-09-16 12:38:00,175,403.07,197.0,2,Australia,0.5,4.454347296253507,1.0986122886681096,6.6934971352559,5.978885764901122,3.8501476017100584,6.001588130278833
12435.0,80,2,7829.89,2055,31,5.479166666666667,217.49694444444447,2011-03-17 07:40:00,2011-09-21 09:06:00,188,3914.945,1027.5,0,Denmark,0.0,4.394449154672439,1.0986122886681096,8.965831447914955,7.628517626575055,3.4657359027997265,8.27281195860795
12436.0,100,1,429.01000000000005,209,15,2.952,28.60066666666667,2011-09-01 12:09:00,2011-09-01 12:09:00,0,429.01000000000005,209.0,0,Norway,0.0,4.61512051684126,0.6931471805599453,6.063808464231149,5.3471075307174685,2.772588722239781,6.063808464231149
12437.0,2,18,4447.41,2894,117,2.8722826086956523,24.17070652173913,2011-01-12 14:13:00,2011-12-08 11:35:00,329,247.07833333333332,160.77777777777777,1,France,0.05263157894736842,1.0986122886681096,2.9444389791664403,8.400302007941441,7.970740390007095,4.770684624465665,5.5137445565067
12438.0,14,2,2466.85,1169,83,3.142708333333333,25.696354166666666,2011-07-22 13:29:00,2011-11-25 13:28:00,125,1233.425,584.5,0,Norway,0.0,2.70805020110221,1.0986122886681096,7.811102605220363,7.064759027791802,4.430816798843313,7.118360553598241
12441.0,367,1,155.55,120,10,2.271,15.555000000000001,2010-12-08 10:45:00,2010-12-08 10:45:00,0,155.55,120.0,0,France,0.0,5.908082938168931,0.6931471805599453,5.053375447772415,4.795790545596741,2.3978952727983707,5.053375447772415
12442.0,3,1,144.06,181,11,1.0981818181818181,13.096363636363636,2011-12-06 14:22:00,2011-12-06 14:22:00,0,144.06,181.0,0,Spain,0.0,1.3862943611198906,0.6931471805599453,4.977147449935266,5.204006687076795,2.4849066497880004,4.977147449935266
12444.0,21,5,4085.46,1130,137,5.576337209302325,23.752674418604652,2011-06-21 14:00:00,2011-11-18 13:23:00,149,817.092,226.0,0,Norway,0.0,3.091042453358316,1.791759469228055,8.315434348580858,7.030857476116121,4.927253685157205,6.706974799716187
12445.0,22,1,77.4,60,3,1.3166666666666667,25.8,2011-11-17 18:43:00,2011-11-17 18:43:00,0,77.4,60.0,0,Spain,0.0,3.1354942159291497,0.6931471805599453,4.361823927356363,4.110873864173311,1.3862943611198906,4.361823927356363
12446.0,58,1,1002.3100000000001,351,57,4.352631578947368,17.584385964912283,2011-10-13 12:50:00,2011-10-13 12:50:00,0,1002.3100000000001,351.0,0,RSA,0.0,4.07753744390572,0.6931471805599453,6.9110598129904375,5.863631175598097,4.060443010546419,6.9110598129904375
12447.0,243,1,431.49,187,25,3.1172000000000004,17.2596,2011-04-10 13:25:00,2011-04-10 13:25:00,0,431.49,187.0,0,Belgium,0.0,5.497168225293202,0.6931471805599453,6.069559204717347,5.236441962829949,3.258096538021482,6.069559204717347
12448.0,44,1,365.45,240,21,4.901904761904762,17.402380952380952,2011-10-26 13:46:00,2011-10-26 13:46:00,0,365.45,240.0,0,Spain,0.0,3.8066624897703196,0.6931471805599453,5.903862086371859,5.484796933490655,3.091042453358316,5.903862086371859
12449.0,22,4,3596.29,1523,117,3.4368449197860964,19.231497326203208,2011-06-05 15:37:00,2011-11-17 13:46:00,164,899.0725,380.75,0,Belgium,0.0,3.1354942159291497,1.6094379124341003,8.187936063186958,7.329093736246591,4.770684624465665,6.802475315635442
12450.0,156,2,197.88,128,7,1.6175,24.735,2011-06-19 14:36:00,2011-07-06 14:41:00,17,98.94,64.0,0,Spain,0.0,5.056245805348308,1.0986122886681096,5.292701627762401,4.859812404361672,2.0794415416798357,4.604570005916059
12451.0,11,5,8995.52,6574,264,2.3437110481586405,25.483059490084987,2011-01-19 09:05:00,2011-11-29 08:40:00,313,1799.104,1314.8,1,Switzerland,0.16666666666666666,2.4849066497880004,1.791759469228055,9.104593114876858,8.791029857045965,5.579729825986222,7.4955997199929625
12452.0,17,1,348.57,181,20,2.8835,17.4285,2011-11-23 08:05:00,2011-11-23 08:05:00,0,348.57,181.0,0,Switzerland,0.0,2.8903717578961645,0.6931471805599453,5.85670382774231,5.204006687076795,3.044522437723423,5.85670382774231
12453.0,134,1,707.09,473,43,2.393255813953488,16.443953488372095,2011-07-28 14:08:00,2011-07-28 14:08:00,0,707.09,473.0,0,Austria,0.0,4.90527477843843,0.6931471805599453,6.562571204258897,6.161207321695077,3.784189633918261,6.562571204258897
12454.0,56,1,3528.34,1006,15,7.282,235.22266666666667,2011-10-14 17:13:00,2011-10-14 17:13:00,0,3528.34,1006.0,1,Spain,0.5,4.04305126783455,0.6931471805599453,8.168866163607964,6.914730892718563,2.772588722239781,8.168866163607964
12455.0,73,5,2339.86,2084,84,1.8658823529411763,27.527764705882355,2011-02-16 09:56:00,2011-09-27 15:31:00,223,467.97200000000004,416.8,0,Spain,0.0,4.304065093204169,1.791759469228055,7.758273662199834,7.642524134232902,4.442651256490317,6.150543065171537
12456.0,44,3,2581.04,1618,104,2.7300819672131147,21.15606557377049,2011-03-30 09:12:00,2011-10-26 14:41:00,210,860.3466666666667,539.3333333333334,1,Switzerland,0.25,3.8066624897703196,1.3862943611198906,7.85633506315336,7.389563953677635,4.653960350157523,6.758497055990731
12457.0,66,6,2043.23,835,52,3.595593220338983,34.631016949152546,2011-04-14 18:57:00,2011-10-04 13:13:00,172,340.53833333333336,139.16666666666666,5,Switzerland,0.45454545454545453,4.204692619390966,1.9459101490553132,7.622776469455032,6.728628613084702,3.970291913552122,5.833459922589288
12458.0,71,2,787.4,502,34,2.3444444444444446,21.87222222222222,2011-02-28 10:55:00,2011-09-29 15:25:00,213,393.70000000000005,251.0,0,Switzerland,0.0,4.276666119016055,1.0986122886681096,6.670005575278565,6.220590170099739,3.5553480614894135,5.978125982668802
12461.0,155,1,626.88,282,34,3.2076470588235293,18.43764705882353,2011-07-08 10:23:00,2011-07-08 10:23:00,0,626.88,282.0,0,Switzerland,0.0,5.049856007249537,0.6931471805599453,6.442349065407006,5.645446897643238,3.5553480614894135,6.442349065407006
12462.0,19,2,937.59,527,50,3.9125,15.6265,2011-02-09 14:44:00,2011-11-21 09:11:00,284,468.79499999999996,263.5,2,Spain,0.5,2.995732273553991,1.0986122886681096,6.844378749137783,6.269096283706261,3.9318256327243257,6.152296429341442
12463.0,53,4,1200.78,768,64,2.2862025316455696,15.199746835443039,2011-04-12 12:47:00,2011-10-17 13:44:00,188,300.195,192.0,2,Belgium,0.3333333333333333,3.9889840465642745,1.6094379124341003,7.091559070057242,6.645090969505644,4.174387269895637,5.707757895522349
12464.0,10,8,957.05,95,5,10.825000000000001,43.502272727272725,2011-02-03 13:30:00,2011-11-29 13:33:00,299,119.63125,11.875,0,Belgium,0.0,2.3978952727983707,2.1972245773362196,6.864899968675708,4.564348191467836,1.791759469228055,4.792738371788381
12465.0,17,2,682.1899999999999,475,45,2.216,15.159777777777776,2011-06-23 13:37:00,2011-11-22 16:34:00,152,341.095,237.5,1,Belgium,0.3333333333333333,2.8903717578961645,1.0986122886681096,6.5267730053648965,6.16541785423142,3.828641396489095,5.835088476267279
12468.0,188,2,657.54,362,35,2.710277777777778,18.265,2011-01-27 13:29:00,2011-06-05 11:36:00,128,328.77000000000004,181.0,1,Germany,0.3333333333333333,5.241747015059643,1.0986122886681096,6.490025263453901,5.8944028342648505,3.58351893845611,5.798395441767263
12471.0,2,27,17388.649999999998,8092,148,2.605525114155251,39.700114155251136,2010-12-10 09:35:00,2011-12-07 15:43:00,362,644.0240740740742,299.7037037037037,18,Germany,0.4,1.0986122886681096,3.332204510175204,9.7636304806363,8.998754769495703,5.003946305945459,6.469287640245096
12472.0,32,7,6068.11,4120,218,2.0687048192771083,18.277439759036145,2010-12-05 14:19:00,2011-11-07 14:01:00,336,866.8728571428572,588.5714285714286,6,Germany,0.46153846153846156,3.4965075614664802,2.0794415416798357,8.710967250568618,8.323851131338817,5.389071729816501,6.766045225985391
